# pgid, year, single, chart, peak
"k9fuxqw5ldse","1997","The Impression That I Get","Top 40 Mainstream","19"
"k9fuxqw5ldse","1997","The Rascal King","Modern Rock Tracks","7"
"k9fuxqw5ldse","2000"," So Sad to Say","Modern Rock Tracks","11"
"kbfixqu5ldhe","1966"," I Fought The Law","Pop Singles","9"
"kbfixqu5ldhe","1966"," Love's Made A Fool Of You","Pop Singles","26"
"kbfoxqe5ldde","1974"," Don't Eat The Yellow Snow","Pop Singles","86"
"kbfoxqe5ldde","1979"," Dancin' Fool","Pop Singles","45"
"kbfoxqe5ldde","1982"," Valley Girl","Mainstream Rock","12"
"kbfoxqe5ldde","1982"," Valley Girl","Pop Singles","32"
"kifexqe5ldse","1979"," Chuck E.'s In Love","Black Singles","79"
"kifexqe5ldse","1979"," Chuck E.'s In Love","Pop Singles","4"
"kifexqe5ldse","1979"," Young Blood","Pop Singles","40"
"kifexqe5ldse","1981"," Pirates (So Long Lonely Avenue)","Mainstream Rock","40"
"kifexqe5ldse","1981"," Woody And Dutch On The Slow Train To Peking","Mainstream Rock","31"
"kifexqe5ldse","1981","A Lucky Guy","Pop Singles","64"
"kifexqe5ldse","1984","The Real End","The Billboard Hot 100","82"
"kifexqe5ldse","1989"," Satellites","Modern Rock Tracks","23"
"kifexqr5ldae","1985"," Fortress Around Your Heart","Mainstream Rock Tracks","1"
"kifexqr5ldae","1985"," Fortress Around Your Heart","The Billboard Hot 100","8"
"kifexqr5ldae","1985"," If You Love Somebody Set Them Free","Hot Dance Music/Club Play","10"
"kifexqr5ldae","1985"," If You Love Somebody Set Them Free","Hot Dance Music/Maxi-Singles Sales","5"
"kifexqr5ldae","1985"," If You Love Somebody Set Them Free","Hot R&B/Hip-Hop Singles & Tracks","17"
"kifexqr5ldae","1985"," If You Love Somebody Set Them Free","Mainstream Rock Tracks","1"
"kifexqr5ldae","1985"," If You Love Somebody Set Them Free","The Billboard Hot 100","3"
"kifexqr5ldae","1985"," Love Is the Seventh Wave","Adult Contemporary","20"
"kifexqr5ldae","1985"," Love Is the Seventh Wave","Mainstream Rock Tracks","19"
"kifexqr5ldae","1985"," Love Is the Seventh Wave","The Billboard Hot 100","17"
"kifexqr5ldae","1986"," Down So Long","Mainstream Rock Tracks","14"
"kifexqr5ldae","1987"," Little Wing","Mainstream Rock Tracks","11"
"kifexqr5ldae","1987"," We'll Be Together","Hot Dance Music/Club Play","17"
"kifexqr5ldae","1987"," We'll Be Together","Hot R&B/Hip-Hop Singles & Tracks","39"
"kifexqr5ldae","1987"," We'll Be Together","Mainstream Rock Tracks","20"
"kifexqr5ldae","1987"," We'll Be Together","The Billboard Hot 100","7"
"kifexqr5ldae","1987","The Lazarus Heart","Mainstream Rock Tracks","30"
"kifexqr5ldae","1987","The Lazarus Heart","Mainstream Rock Tracks","30"
"kifexqr5ldae","1988"," Be Still My Beating Heart","Mainstream Rock Tracks","2"
"kifexqr5ldae","1988"," Be Still My Beating Heart","The Billboard Hot 100","15"
"kifexqr5ldae","1988"," Englishman in New York","Mainstream Rock Tracks","32"
"kifexqr5ldae","1988"," Englishman in New York","The Billboard Hot 100","84"
"kifexqr5ldae","1991"," All This Time","Adult Contemporary","9"
"kifexqr5ldae","1991"," All This Time","Mainstream Rock Tracks","1"
"kifexqr5ldae","1991"," All This Time","Modern Rock Tracks","1"
"kifexqr5ldae","1991"," All This Time","The Billboard Hot 100","5"
"kifexqr5ldae","1991"," Why Should I Cry for You?","Mainstream Rock Tracks","32"
"kifexqr5ldae","1991","The Soul Cages","Mainstream Rock Tracks","7"
"kifexqr5ldae","1991","The Soul Cages","Modern Rock Tracks","9"
"kifexqr5ldae","1992"," It's Probably Me","Mainstream Rock Tracks","20"
"kifexqr5ldae","1993"," Epilogue (Nothing 'Bout Me)","Adult Contemporary","17"
"kifexqr5ldae","1993"," Epilogue (Nothing 'Bout Me)","The Billboard Hot 100","57"
"kifexqr5ldae","1993"," Epilogue (Nothing 'Bout Me)","Top 40 Mainstream","33"
"kifexqr5ldae","1993"," Fields of Gold","Adult Contemporary","2"
"kifexqr5ldae","1993"," Fields of Gold","Mainstream Rock Tracks","24"
"kifexqr5ldae","1993"," Fields of Gold","Modern Rock Tracks","12"
"kifexqr5ldae","1993"," Fields of Gold","The Billboard Hot 100","23"
"kifexqr5ldae","1993"," Fields of Gold","Top 40 Mainstream","24"
"kifexqr5ldae","1993"," If I Ever Lose My Faith in You","Adult Contemporary","8"
"kifexqr5ldae","1993"," If I Ever Lose My Faith in You","Mainstream Rock Tracks","5"
"kifexqr5ldae","1993"," If I Ever Lose My Faith in You","Modern Rock Tracks","4"
"kifexqr5ldae","1993"," If I Ever Lose My Faith in You","The Billboard Hot 100","17"
"kifexqr5ldae","1993"," If I Ever Lose My Faith in You","Top 40 Mainstream","4"
"kifexqr5ldae","1994"," When We Dance","Adult Contemporary","12"
"kifexqr5ldae","1994"," When We Dance","The Billboard Hot 100","38"
"kifexqr5ldae","1996"," I'm So Happy I Can't Stop Crying","Adult Top 40","28"
"kifexqr5ldae","1996"," I'm So Happy I Can't Stop Crying","The Billboard Hot 100","94"
"kifexqr5ldae","1996"," Let Your Soul Be Your Pilot","The Billboard Hot 100","86"
"kifexqr5ldae","1996"," You Still Touch Me","Adult Contemporary","21"
"kifexqr5ldae","1996"," You Still Touch Me","Adult Top 40","19"
"kifexqr5ldae","1996"," You Still Touch Me","The Billboard Hot 100","60"
"kifexqr5ldae","1997"," Roxanne '97","Hot Dance Music/Maxi-Singles Sales","1"
"kifexqr5ldae","1997"," Roxanne '97","Hot R&B/Hip-Hop Singles & Tracks","20"
"kifexqr5ldae","1997"," Roxanne '97","The Billboard Hot 100","59"
"kifexqr5ldae","1997"," Roxanne `97 - Puff Daddy Remix","Hot Rap Singles","5"
"kifexqr5ldae","1998"," Roxanne '97","Hot R&B/Hip-Hop Singles & Tracks","98"
"kifexqr5ldae","1999"," Brand New Day","Adult Top 40","8"
"kifexqr5ldae","2000"," Brand New Day","The Billboard Hot 100","100"
"kifexqr5ldae","2000"," Brand New Day","Top 40 Adult Recurrents","1"
"kifexqr5ldae","2000"," Brand New Day","Top 40 Tracks","38"
"kifexqr5ldae","2000"," Desert Rose","Adult Contemporary","22"
"kifexqr5ldae","2000"," Desert Rose","Adult Top 40","3"
"kifexqr5ldae","2000"," Desert Rose","Canadian Singles Chart","2"
"kifexqr5ldae","2000"," Desert Rose","Hot Dance Music/Club Play","5"
"kifexqr5ldae","2000"," Desert Rose","Hot Dance Music/Maxi-Singles Sales","1"
"kifexqr5ldae","2000"," Desert Rose","The Billboard Hot 100","17"
"kifexqr5ldae","2000"," Desert Rose","Top 40 Mainstream","19"
"kifexqr5ldae","2000"," Desert Rose","Top 40 Tracks","14"
"kifexqr5ldae","2000"," My Funny Friend And Me","Adult Contemporary","24"
"kifexqr5ldae","2001"," After the Rain Has Fallen","Adult Top 40","19"
"kifexqr5ldae","2001"," Desert Rose","Top 40 Adult Recurrents","1"
"kifexqr5ldae","2002"," Desert Rose","Hot Dance Music/Maxi-Singles Sales","13"
"kifexqr5ldae","2002"," Fragile","Hot Dance Music/Club Play","20"
"kifexqr5ldae","2003"," Send Your Love","Adult Top 40","29"
"kifexqr5ldae","2003"," Send Your Love","Hot Dance Music/Club Play","1"
"kifexqr5ldae","2004"," Stolen Car (Take Me Dancing)","Hot Dance Music/Club Play","1"
"kifexqr5ldae","2006"," Fields Of Gold","Hot Digital Songs","53"
"kifexqw5ldde","1960"," New Orleans","Black Singles","5"
"kifexqw5ldde","1960"," New Orleans","Pop Singles","6"
"kifexqw5ldde","1961"," Quarter To Three","Black Singles","3"
"kifexqw5ldde","1961"," Quarter To Three","Pop Singles","1"
"kifexqw5ldde","1961"," School Is In","Pop Singles","28"
"kifexqw5ldde","1961"," School Is Out","Black Singles","12"
"kifexqw5ldde","1961"," School Is Out","Pop Singles","5"
"kifexqw5ldde","1962"," Dear Lady Twist","Black Singles","5"
"kifexqw5ldde","1962"," Dear Lady Twist","Pop Singles","9"
"kifexqw5ldde","1962"," Seven Day Weekend","Pop Singles","27"
"kifexqw5ldde","1962"," Twist, Twist Senora","Pop Singles","9"
"kifexqw5ldde","1981"," Jole Blon","Mainstream Rock","29"
"kifexqw5ldde","1981"," This Little Girl","Mainstream Rock","5"
"kifexqw5ldde","1981"," This Little Girl","Pop Singles","11"
"kifexqw5ldde","1982"," Out Of Work","Black Singles","82"
"kifexqw5ldde","1982"," Out Of Work","Mainstream Rock","10"
"kifexqw5ldde","1982"," Out Of Work","Pop Singles","21"
"kifixqe5ldhe","1971"," Lucky Man","Pop Singles","48"
"kifixqe5ldhe","1972"," From The Beginning","Pop Singles","39"
"kifixqe5ldhe","1973"," Lucky Man","Pop Singles","51"
"kifixqe5ldhe","1986"," Touch and Go","Mainstream Rock Tracks","2"
"kifixqe5ldhe","1986"," Touch and Go","The Billboard Hot 100","60"
"kifixqr5ldse","1964"," Bird Dance Beat","Pop Singles","30"
"kifixqr5ldse","1964"," Surfin' Bird","Pop Singles","4"
"kifixqw5ldte","1982"," Someday, Someway","Mainstream Rock","25"
"kifixqw5ldte","1982"," Someday, Someway","Pop Singles","36"
"kifixqw5ldte","1983"," Whenever You're On My Mind","Mainstream Rock","23"
"kifixqw5ldte","1991"," Better Back Off","Modern Rock Tracks","17"
"kifoxqe5ld6e","1991","The Wagon","Modern Rock Tracks","22"
"kifoxqe5ld6e","1993"," Start Choppin'","Modern Rock Tracks","3"
"kifoxqe5ld6e","1994"," Feel the Pain","Modern Rock Tracks","4"
"kifoxqe5ldje","1977"," Cold As Ice","Pop Singles","6"
"kifoxqe5ldje","1977"," Feels Like The First Time","Pop Singles","4"
"kifoxqe5ldje","1978"," Double Vision","Pop Singles","2"
"kifoxqe5ldje","1978"," Hot Blooded","Pop Singles","3"
"kifoxqe5ldje","1978"," Long, Long Way From Home","Pop Singles","20"
"kifoxqe5ldje","1979"," Blue Morning, Blue Day","Pop Singles","15"
"kifoxqe5ldje","1979"," Dirty White Boy","Pop Singles","12"
"kifoxqe5ldje","1979"," Head Games","Pop Singles","14"
"kifoxqe5ldje","1980"," Women","Pop Singles","41"
"kifoxqe5ldje","1981"," Juke Box Hero","Mainstream Rock","3"
"kifoxqe5ldje","1981"," Night Life","Mainstream Rock","14"
"kifoxqe5ldje","1981"," Urgent","Club Play Singles","32"
"kifoxqe5ldje","1981"," Urgent","Mainstream Rock","1"
"kifoxqe5ldje","1981"," Urgent","Pop Singles","4"
"kifoxqe5ldje","1981"," Waiting for a Girl Like You","Adult Contemporary","5"
"kifoxqe5ldje","1981"," Waiting For A Girl Like You","Mainstream Rock","1"
"kifoxqe5ldje","1981"," Waiting For A Girl Like You","Pop Singles","2"
"kifoxqe5ldje","1982"," Break It Up","Pop Singles","26"
"kifoxqe5ldje","1982"," Juke Box Hero","Pop Singles","26"
"kifoxqe5ldje","1982"," Luanne","Pop Singles","75"
"kifoxqe5ldje","1984"," I Want to Know What Love Is","Adult Contemporary","3"
"kifoxqe5ldje","1984"," I Want to Know What Love Is","Mainstream Rock Tracks","1"
"kifoxqe5ldje","1984"," I Want to Know What Love Is","The Billboard Hot 100","1"
"kifoxqe5ldje","1985"," Down on Love","The Billboard Hot 100","54"
"kifoxqe5ldje","1985"," I Want to Know What Love Is","Hot R&B/Hip-Hop Singles & Tracks","85"
"kifoxqe5ldje","1985"," Reaction to Action","The Billboard Hot 100","54"
"kifoxqe5ldje","1985"," That Was Yesterday","Adult Contemporary","24"
"kifoxqe5ldje","1985"," That Was Yesterday","Mainstream Rock Tracks","4"
"kifoxqe5ldje","1985"," That Was Yesterday","The Billboard Hot 100","12"
"kifoxqe5ldje","1987"," Heart Turns to Stone","Mainstream Rock Tracks","7"
"kifoxqe5ldje","1987"," Say You Will","Mainstream Rock Tracks","1"
"kifoxqe5ldje","1987"," Say You Will","The Billboard Hot 100","6"
"kifoxqe5ldje","1988"," Can't Wait","Mainstream Rock Tracks","18"
"kifoxqe5ldje","1988"," Heart Turns to Stone","The Billboard Hot 100","56"
"kifoxqe5ldje","1988"," I Don't Want to Live Without You","Adult Contemporary","1"
"kifoxqe5ldje","1988"," I Don't Want to Live Without You","Mainstream Rock Tracks","18"
"kifoxqe5ldje","1988"," I Don't Want to Live Without You","The Billboard Hot 100","5"
"kifoxqe5ldje","1991"," Lowdown and Dirty","Mainstream Rock Tracks","4"
"kifoxqe5ldje","1992"," Soul Doctor","Mainstream Rock Tracks","5"
"kifoxqe5ldje","1995"," Under the Gun","Mainstream Rock Tracks","28"
"kifoxqe5ldje","1995"," Until The End Of Time","Adult Contemporary","8"
"kifoxqe5ldje","1995"," Until the End of Time","The Billboard Hot 100","42"
"kifoxqe5ldke","1966"," Only When You're Lonely","Pop Singles","96"
"kifoxqe5ldke","1966"," Where Were You When I Needed You","Pop Singles","28"
"kifoxqe5ldke","1967"," Let's Live For Today","Pop Singles","8"
"kifoxqe5ldke","1967"," Things I Should Have Said","Pop Singles","23"
"kifoxqe5ldke","1967"," Wake Up, Wake Up","Pop Singles","68"
"kifoxqe5ldke","1968"," Midnight Confessions","Pop Singles","5"
"kifoxqe5ldke","1969"," Bella Linda","Pop Singles","28"
"kifoxqe5ldke","1969"," Heaven Knows","Pop Singles","24"
"kifoxqe5ldke","1969"," I'd Wait A Million Years","Pop Singles","15"
"kifoxqe5ldke","1969"," Lovin' Things","Pop Singles","49"
"kifoxqe5ldke","1969","The River Is Wide","Pop Singles","31"
"kifoxqe5ldke","1970"," Baby Hold On","Pop Singles","35"
"kifoxqe5ldke","1970"," Come On And Say It","Pop Singles","61"
"kifoxqe5ldke","1970"," Walking Through The Country","Pop Singles","44"
"kifoxqe5ldke","1971"," Sooner Or Later","Pop Singles","9"
"kifoxqe5ldke","1971"," Temptation Eyes","Pop Singles","15"
"kifoxqe5ldke","1971"," Two Divided By Love","Pop Singles","16"
"kifoxqe5ldke","1972"," Glory Bound","Pop Singles","34"
"kifoxqe5ldke","1972","The Runway","Pop Singles","39"
"kifoxqe5ldke","1973"," Love Is What You Make It","Pop Singles","55"
"kifoxqe5ldke","1975"," Mamacita","Pop Singles","71"
"kifoxqr5ld6e","1977"," Man Smart, Woman Smarter","Pop Singles","63"
"kifoxqr5ld6e","1978"," Every Kinda People","Pop Singles","16"
"kifoxqr5ld6e","1979"," Bad Case Of Loving You (Doctor, Doctor)","Pop Singles","14"
"kifoxqr5ld6e","1980"," Can We Still Be Friends","Pop Singles","52"
"kifoxqr5ld6e","1981"," Johnny & Mary/Looking For Clues","Club Play Singles","18"
"kifoxqr5ld6e","1982"," Some Guys Have All The Luck","Mainstream Rock","59"
"kifoxqr5ld6e","1983"," You Are In My System","Club Play Singles","4"
"kifoxqr5ld6e","1983"," You Are In My System","Mainstream Rock","33"
"kifoxqr5ld6e","1983"," You Are In My System","Pop Singles","78"
"kifoxqr5ld6e","1985"," Discipline of Love","The Billboard Hot 100","82"
"kifoxqr5ld6e","1986"," Addicted to Love","Hot Dance Music/Club Play","36"
"kifoxqr5ld6e","1986"," Addicted to Love","Mainstream Rock Tracks","1"
"kifoxqr5ld6e","1986"," Addicted to Love","The Billboard Hot 100","1"
"kifoxqr5ld6e","1986"," Hyperactive","Mainstream Rock Tracks","21"
"kifoxqr5ld6e","1986"," Hyperactive","The Billboard Hot 100","33"
"kifoxqr5ld6e","1986"," I Didn't Mean to Turn You On","Hot Dance Music/Club Play","26"
"kifoxqr5ld6e","1986"," I Didn't Mean to Turn You On","Hot Dance Music/Maxi-Singles Sales","14"
"kifoxqr5ld6e","1986"," I Didn't Mean to Turn You On","The Billboard Hot 100","2"
"kifoxqr5ld6e","1987"," I Didn't Mean to Turn You On","The Billboard Hot 100","84"
"kifoxqr5ld6e","1988"," Early in the Morning","Mainstream Rock Tracks","40"
"kifoxqr5ld6e","1988"," Early in the Morning","The Billboard Hot 100","19"
"kifoxqr5ld6e","1988"," Simply Irresistible","Mainstream Rock Tracks","1"
"kifoxqr5ld6e","1988"," Simply Irresistible","The Billboard Hot 100","2"
"kifoxqr5ld6e","1988"," Sweet Lies","The Billboard Hot 100","94"
"kifoxqr5ld6e","1989"," Tell Me I'm Not Dreaming","The Billboard Hot 100","60"
"kifoxqr5ld6e","1990"," Life in Detail","Mainstream Rock Tracks","7"
"kifoxqr5ld6e","1990"," Life in Detail","Modern Rock Tracks","14"
"kifoxqr5ld6e","1990"," You're Amazing","Mainstream Rock Tracks","5"
"kifoxqr5ld6e","1990"," You're Amazing","The Billboard Hot 100","28"
"kifoxqr5ld6e","1991"," I'll Be Your Baby Tonight","Modern Rock Tracks","24"
"kifoxqr5ld6e","1991"," Mercy Mercy Me/I Want You","Hot R&B/Hip-Hop Singles & Tracks","90"
"kifoxqr5ld6e","1991"," Mercy Mercy Me/I Want You","The Billboard Hot 100","16"
"kifoxqr5ld6e","1992"," Every Kinda People","Adult Contemporary","8"
"kifoxqr5ldfe","1970"," Cinnamon Girl","Pop Singles","55"
"kifoxqr5ldfe","1970"," Only Love Can Break Your Heart","Pop Singles","33"
"kifoxqr5ldfe","1971"," When You Dance I Can Really Love","Pop Singles","93"
"kifoxqr5ldfe","1972"," Heart Of Gold","Pop Singles","1"
"kifoxqr5ldfe","1972"," Old Man","Pop Singles","31"
"kifoxqr5ldfe","1974"," Walk On","Pop Singles","69"
"kifoxqr5ldfe","1979"," Four Strong Winds","Pop Singles","61"
"kifoxqr5ldfe","1979"," Rust Never Sleeps (Hey Hey, My My [Into The Black])","Pop Singles","79"
"kifoxqr5ldfe","1982"," Surfer Joe And Moe The Sleaze","Mainstream Rock","56"
"kifoxqr5ldfe","1983"," Little Thing Called Love","Mainstream Rock","12"
"kifoxqr5ldfe","1983"," Little Thing Called Love","Pop Singles","71"
"kifoxqr5ldfe","1983"," Mr. Soul","Mainstream Rock","14"
"kifoxqr5ldfe","1983"," We R In Control","Mainstream Rock","42"
"kifoxqr5ldfe","1985"," Get Back to the Country","Hot Country Singles & Tracks","33"
"kifoxqr5ldfe","1986"," Touch the Night","Mainstream Rock Tracks","8"
"kifoxqr5ldfe","1986"," Weight of the World","Mainstream Rock Tracks","33"
"kifoxqr5ldfe","1987"," Long Walk Home","Mainstream Rock Tracks","14"
"kifoxqr5ldfe","1988"," Ten Men Workin'","Mainstream Rock Tracks","6"
"kifoxqr5ldfe","1988"," This Note's for You","Mainstream Rock Tracks","19"
"kifoxqr5ldfe","1988"," This Note's for You","Mainstream Rock Tracks","19"
"kifoxqr5ldfe","1989"," No More","Mainstream Rock Tracks","7"
"kifoxqr5ldfe","1989"," Rockin' in the Free World","Mainstream Rock Tracks","2"
"kifoxqr5ldfe","1990"," Crime in the City","Mainstream Rock Tracks","34"
"kifoxqr5ldfe","1990"," Mansion on the Hill","Mainstream Rock Tracks","3"
"kifoxqr5ldfe","1991"," Over and Over","Mainstream Rock Tracks","33"
"kifoxqr5ldfe","1992"," War of Man","Mainstream Rock Tracks","7"
"kifoxqr5ldfe","1993"," Long May You Run","Mainstream Rock Tracks","34"
"kifoxqr5ldfe","1993"," Unknown Legend","Mainstream Rock Tracks","38"
"kifoxqr5ldfe","1994"," Change Your Mind","Mainstream Rock Tracks","18"
"kifoxqr5ldfe","1995"," Downtown","Mainstream Rock Tracks","6"
"kifoxqr5ldfe","1995"," Peace and Love","Mainstream Rock Tracks","34"
"kifoxqr5ldfe","1996"," Big Time","Mainstream Rock Tracks","35"
"kifoxqr5ldfe","2002"," Let's Roll","Mainstream Rock Tracks","32"
"kifoxqw5ld0e","1979"," Highway To Hell","Pop Singles","47"
"kifoxqw5ld0e","1980"," You Shook Me All Night Long","Pop Singles","35"
"kifoxqw5ld0e","1981"," Back In Black","Mainstream Rock","51"
"kifoxqw5ld0e","1981"," Back In Black","Pop Singles","37"
"kifoxqw5ld0e","1981"," Big Balls","Mainstream Rock","26"
"kifoxqw5ld0e","1981"," Dirty Deeds Done Dirt Cheap","Mainstream Rock","4"
"kifoxqw5ld0e","1981"," Hells Bells","Mainstream Rock","50"
"kifoxqw5ld0e","1981"," Shoot To Thrill","Mainstream Rock","60"
"kifoxqw5ld0e","1982"," For Those About To Rock (We Salute You)","Mainstream Rock","4"
"kifoxqw5ld0e","1982"," Let's Get It Up","Mainstream Rock","9"
"kifoxqw5ld0e","1982"," Let's Get It Up","Pop Singles","44"
"kifoxqw5ld0e","1982"," Put The Finger On You","Mainstream Rock","38"
"kifoxqw5ld0e","1983"," Flick Of The Switch","Mainstream Rock","26"
"kifoxqw5ld0e","1983"," Flick of the Switch","The Billboard 200","20"
"kifoxqw5ld0e","1983"," Guns For Hire","Mainstream Rock","37"
"kifoxqw5ld0e","1983"," Guns For Hire","Pop Singles","84"
"kifoxqw5ld0e","1984"," '74 Jailbreak","The Billboard 200","76"
"kifoxqw5ld0e","1984"," Jailbreak","Mainstream Rock Tracks","33"
"kifoxqw5ld0e","1985"," Fly on the Wall","The Billboard 200","32"
"kifoxqw5ld0e","1986"," Who Made Who","Mainstream Rock Tracks","23"
"kifoxqw5ld0e","1986"," Who Made Who","The Billboard 200","33"
"kifoxqw5ld0e","1988"," Back in Black","The Billboard 200","126"
"kifoxqw5ld0e","1988"," Blow up Your Video","The Billboard 200","12"
"kifoxqw5ld0e","1988"," Heatseeker","Mainstream Rock Tracks","20"
"kifoxqw5ld0e","1988"," That's the Way I Wanna Rock & Roll","Mainstream Rock Tracks","28"
"kifoxqw5ld0e","1990"," Moneytalks","Mainstream Rock Tracks","3"
"kifoxqw5ld0e","1990"," Moneytalks","The Billboard Hot 100","23"
"kifoxqw5ld0e","1990"," Thunderstruck","Mainstream Rock Tracks","5"
"kifoxqw5ld0e","1990","The Razor's Edge","The Billboard 200","2"
"kifoxqw5ld0e","1991"," Are You Ready","Mainstream Rock Tracks","16"
"kifoxqw5ld0e","1992"," AC/DC Live: Collector's Edition","The Billboard 200","34"
"kifoxqw5ld0e","1992"," AC/DC Live","The Billboard 200","15"
"kifoxqw5ld0e","1992"," Highway to Hell","Mainstream Rock Tracks","29"
"kifoxqw5ld0e","1993"," Big Gun","Mainstream Rock Tracks","1"
"kifoxqw5ld0e","1993"," Big Gun","The Billboard Hot 100","65"
"kifoxqw5ld0e","1995"," Ballbreaker","The Billboard 200","4"
"kifoxqw5ld0e","1995"," Cover You in Oil","Mainstream Rock Tracks","9"
"kifoxqw5ld0e","1995"," Hard as a Rock","Mainstream Rock Tracks","1"
"kifoxqw5ld0e","1996"," Ballbreaker","Mainstream Rock Tracks","25"
"kifoxqw5ld0e","1997"," Bonfire","The Billboard 200","90"
"kifoxqw5ld0e","1997"," Dirty Eyes","Mainstream Rock Tracks","6"
"kifoxqw5ld0e","2000"," Meltdown","Mainstream Rock Tracks","22"
"kifoxqw5ld0e","2000"," Satellite Blues","Mainstream Rock Tracks","7"
"kifoxqw5ld0e","2000"," Stiff Upper Lip","Mainstream Rock Tracks","1"
"kifoxqw5ld0e","2000"," Stiff Upper Lip","The Billboard 200","7"
"kifoxqw5ld0e","2001"," Safe in New York City","Mainstream Rock Tracks","21"
"kifoxqw5ldte","1969"," Marrakesh Express","Pop Singles","28"
"kifoxqw5ldte","1969"," Suite: Judy Blue Eyes","Pop Singles","21"
"kifoxqw5ldte","1970"," Ohio","Pop Singles","14"
"kifoxqw5ldte","1970"," Our House","Pop Singles","30"
"kifoxqw5ldte","1970"," Teach Your Children","Pop Singles","16"
"kifoxqw5ldte","1970"," Woodstock","Pop Singles","11"
"kifoxqw5ldte","1977"," Fair Game","Pop Singles","43"
"kifoxqw5ldte","1977"," Just a Song Before I Go","Adult Contemporary","5"
"kifoxqw5ldte","1977"," Just A Song Before I Go","Pop Singles","7"
"kifoxqw5ldte","1982"," Southern Cross","Adult Contemporary","6"
"kifoxqw5ldte","1982"," Southern Cross","Mainstream Rock","39"
"kifoxqw5ldte","1982"," Southern Cross","Pop Singles","18"
"kifoxqw5ldte","1982"," Too Much Love To Hide","Mainstream Rock","46"
"kifoxqw5ldte","1982"," Wasted on the Way","Adult Contemporary","2"
"kifoxqw5ldte","1982"," Wasted On The Way","Country Singles","87"
"kifoxqw5ldte","1982"," Wasted On The Way","Mainstream Rock","9"
"kifoxqw5ldte","1982"," Wasted On The Way","Pop Singles","9"
"kifoxqw5ldte","1983"," Too Much Love To Hide","Pop Singles","69"
"kifoxqw5ldte","1988"," American Dream","Mainstream Rock Tracks","4"
"kifoxqw5ldte","1988"," Got It Made","Mainstream Rock Tracks","1"
"kifoxqw5ldte","1988"," Night Time for the Generals","Mainstream Rock Tracks","39"
"kifoxqw5ldte","1989"," Got It Made","Adult Contemporary","11"
"kifoxqw5ldte","1989"," Got It Made","The Billboard Hot 100","69"
"kifoxqw5ldte","1989"," That Girl","Mainstream Rock Tracks","25"
"kifoxqw5ldte","1990"," Live It Up","Mainstream Rock Tracks","7"
"kifoxqw5ldte","1999"," No Tears Left","Mainstream Rock Tracks","34"
"kifpxqe5ldte","1989"," One","The Billboard Hot 100","35"
"kifpxqe5ldte","1991"," Enter Sandman","Mainstream Rock Tracks","10"
"kifpxqe5ldte","1991"," Enter Sandman","The Billboard Hot 100","16"
"kifpxqe5ldte","1991","The Unforgiven","Mainstream Rock Tracks","10"
"kifpxqe5ldte","1991","The Unforgiven","The Billboard Hot 100","35"
"kifpxqe5ldte","1992"," Nothing Else Matters","Mainstream Rock Tracks","11"
"kifpxqe5ldte","1992"," Nothing Else Matters","The Billboard Hot 100","34"
"kifpxqe5ldte","1992"," Sad but True","Mainstream Rock Tracks","15"
"kifpxqe5ldte","1992"," Sad but True","The Billboard Hot 100","98"
"kifpxqe5ldte","1992"," Wherever I May Roam","Mainstream Rock Tracks","25"
"kifpxqe5ldte","1992"," Wherever I May Roam","The Billboard Hot 100","82"
"kifpxqe5ldte","1996"," Ain't My Bitch","Mainstream Rock Tracks","15"
"kifpxqe5ldte","1996"," Hero of the Day","Mainstream Rock Tracks","1"
"kifpxqe5ldte","1996"," Hero of the Day","The Billboard Hot 100","60"
"kifpxqe5ldte","1996"," Until It Sleeps","Mainstream Rock Tracks","1"
"kifpxqe5ldte","1996"," Until It Sleeps","Modern Rock Tracks","27"
"kifpxqe5ldte","1996"," Until It Sleeps","The Billboard Hot 100","10"
"kifpxqe5ldte","1997"," Ain't My Bitch","Mainstream Rock Tracks","40"
"kifpxqe5ldte","1997"," Bleeding Me","Mainstream Rock Tracks","6"
"kifpxqe5ldte","1997"," Fuel","Mainstream Rock Tracks","6"
"kifpxqe5ldte","1997"," Hero of the Day","Canadian Singles Chart","17"
"kifpxqe5ldte","1997"," King Nothing","Canadian Singles Chart","14"
"kifpxqe5ldte","1997"," King Nothing","Mainstream Rock Tracks","6"
"kifpxqe5ldte","1997"," King Nothing","The Billboard Hot 100","90"
"kifpxqe5ldte","1997","The Memory Remains","Canadian Singles Chart","4"
"kifpxqe5ldte","1997","The Memory Remains","Mainstream Rock Tracks","3"
"kifpxqe5ldte","1997","The Memory Remains","Mainstream Rock Tracks","38"
"kifpxqe5ldte","1997","The Memory Remains","The Billboard Hot 100","28"
"kifpxqe5ldte","1997","The Unforgiven II","Mainstream Rock Tracks","2"
"kifpxqe5ldte","1998"," Better Than You","Mainstream Rock Tracks","7"
"kifpxqe5ldte","1998"," Turn the Page","Mainstream Rock Tracks","1"
"kifpxqe5ldte","1998","The Unforgiven II","The Billboard Hot 100","59"
"kifpxqe5ldte","1999"," Die, Die My Darling","Mainstream Rock Tracks","26"
"kifpxqe5ldte","1999"," No Leaf Clover","Mainstream Rock Tracks","1"
"kifpxqe5ldte","1999"," No Leaf Clover","Modern Rock Tracks","18"
"kifpxqe5ldte","1999"," Turn the Page","Modern Rock Tracks","39"
"kifpxqe5ldte","1999"," Whiskey in the Jar","Mainstream Rock Tracks","4"
